order_id,order_date,customer_id,product_id,channel,ab_group,purchased,quantity,discount,revenue_yen,returned,rating
O0000395,2025-03-08,C000656,,app,A,0,0,0.0,0,0,
O0000396,2025-02-11,C001943,,store,A,0,0,0.0,0,0,
O0000397,2025-02-06,C000168,,store,A,0,0,0.0,0,0,
O0000398,2025-09-13,C002974,,store,B,0,0,0.0,0,0,
O0000399,2025-10-11,C002825,P000299,app,A,1,3,0.1215,217704,0,
O0000400,2025-05-28,C002426,,store,B,0,0,0.0,0,0,
O0000401,2025-07-30,C002905,,app,B,0,0,0.0,0,0,
O0000402,2025-01-07,C000690,,web,A,0,0,0.0,0,0,
O0000403,2025-04-07,C002644,,web,B,0,0,0.0,0,0,
O0000404,2025-11-28,C000772,,store,B,0,0,0.0,0,0,
O0000405,2025-09-22,C000364,,store,B,0,0,0.0,0,0,
O0000406,2025-07-23,C000788,P000040,app,A,1,3,0.1411,4552,0,4.65
O0000407,2025-12-02,C002325,,app,A,0,0,0.0,0,0,
O0000408,2025-08-06,C002829,,web,A,0,0,0.0,0,0,
O0000409,2025-11-30,C001836,,app,A,0,0,0.0,0,0,
O0000410,2025-05-19,C000737,P000737,app,A,1,3,0.1681,17023,0,4.31
O0000411,2025-09-08,C001803,,web,B,0,0,0.0,0,0,
O0000412,2025-05-11,C001529,,app,A,0,0,0.0,0,0,
O0000413,2025-03-02,C001554,,app,A,0,0,0.0,0,0,
O0000414,2025-02-25,C001050,,store,B,0,0,0.0,0,0,
O0000415,2025-02-12,C000417,,store,B,0,0,0.0,0,0,
O0000416,2025-01-31,C001084,,web,B,0,0,0.0,0,0,
O0000417,2025-06-30,C002672,,web,A,0,0,0.0,0,0,
O0000418,2025-07-09,C001225,P000576,web,B,1,2,0.0696,145214,0,4.82
O0000419,2025-10-08,C000063,,web,A,0,0,0.0,0,0,
O0000420,2025-08-30,C001036,,app,B,0,0,0.0,0,0,
O0000421,2025-02-13,C001383,,app,B,0,0,0.0,0,0,
O0000422,2025-07-26,C001800,,web,A,0,0,0.0,0,0,
O0000423,2025-08-14,C001925,P000750,store,A,1,2,0.1232,61312,0,4.98
O0000424,2025-12-26,C001277,P000158,app,A,1,4,0.1407,30012,0,
O0000425,2025-01-31,C000430,P000228,web,B,1,3,0.076,27678,0,4.22
O0000426,2025-09-23,C001324,,app,B,0,0,0.0,0,0,
O0000427,2025-06-17,C000010,,web,B,0,0,0.0,0,0,
O0000428,2025-11-10,C001518,,app,B,0,0,0.0,0,0,
O0000429,2025-05-05,C001336,,app,A,0,0,0.0,0,0,
O0000430,2025-01-11,C001069,,web,A,0,0,0.0,0,0,
O0000431,2025-08-24,C001986,,app,A,0,0,0.0,0,0,
O0000432,2025-01-25,C002264,,store,B,0,0,0.0,0,0,
O0000433,2025-06-24,C000792,P000521,app,B,1,3,0.0742,27796,0,5.0
O0000434,2025-02-12,C001511,,app,B,0,0,0.0,0,0,
O0000435,2025-01-31,C001530,P000564,store,A,1,3,0.1714,5384,0,4.06
O0000436,2025-08-28,C001528,,store,B,0,0,0.0,0,0,
O0000437,2025-03-22,C001210,,store,B,0,0,0.0,0,0,
O0000438,2025-11-29,C000630,,web,A,0,0,0.0,0,0,
O0000439,2025-12-18,C000515,,web,B,0,0,0.0,0,0,
O0000440,2025-03-15,C000093,,app,A,0,0,0.0,0,0,
O0000441,2025-03-25,C000157,,store,B,0,0,0.0,0,0,
O0000442,2025-11-14,C002428,,app,A,0,0,0.0,0,0,
O0000443,2025-03-31,C000210,P000016,store,B,1,3,0.1254,2214,1,3.42
O0000444,2025-03-19,C002567,,app,A,0,0,0.0,0,0,
O0000445,2025-04-18,C002690,P000604,web,B,1,2,0.1504,4436,0,3.57
O0000446,2025-09-04,C000724,,store,A,0,0,0.0,0,0,
O0000447,2025-12-20,C001329,,store,B,0,0,0.0,0,0,
O0000448,2025-01-19,C001081,,app,B,0,0,0.0,0,0,
O0000449,2025-03-08,C001182,,app,A,0,0,0.0,0,0,
O0000450,2025-04-30,C001075,,web,A,0,0,0.0,0,0,
O0000451,2025-08-18,C001028,,app,B,0,0,0.0,0,0,
O0000452,2025-07-08,C002053,,web,A,0,0,0.0,0,0,
O0000453,2025-12-19,C001239,P000005,app,A,1,3,0.1058,60187,0,3.93
O0000454,2025-08-01,C000562,,app,A,0,0,0.0,0,0,
O0000455,2025-06-26,C001137,,web,B,0,0,0.0,0,0,
O0000456,2025-04-29,C002937,,web,A,0,0,0.0,0,0,
O0000457,2025-04-23,C002964,,web,A,0,0,0.0,0,0,
O0000458,2025-06-15,C000186,,app,A,0,0,0.0,0,0,
O0000459,2025-02-13,C001728,P000228,web,A,1,6,0.1125,55657,0,4.74
O0000460,2025-02-01,C002922,,app,A,0,0,0.0,0,0,
O0000461,2025-09-06,C000582,,app,A,0,0,0.0,0,0,
O0000462,2025-05-22,C000207,P000034,web,A,1,3,0.0958,9237,0,4.59
O0000463,2025-01-15,C000636,,app,A,0,0,0.0,0,0,
O0000464,2025-05-13,C000953,,app,A,0,0,0.0,0,0,
O0000465,2025-12-03,C002805,,app,A,0,0,0.0,0,0,
O0000466,2025-01-12,C000753,,web,B,0,0,0.0,0,0,
O0000467,2025-12-02,C000996,,app,B,0,0,0.0,0,0,
O0000468,2025-07-19,C000779,,app,B,0,0,0.0,0,0,
O0000469,2025-01-17,C001175,,app,A,0,0,0.0,0,0,
O0000470,2025-12-18,C002985,,web,B,0,0,0.0,0,0,
O0000471,2025-09-17,C000252,,app,A,0,0,0.0,0,0,
O0000472,2025-07-15,C001376,,store,B,0,0,0.0,0,0,
O0000473,2025-06-30,C001842,P000162,store,B,1,5,0.0852,22648,0,
O0000474,2025-01-17,C000359,,store,B,0,0,0.0,0,0,
O0000475,2025-10-13,C000134,,web,B,0,0,0.0,0,0,
O0000476,2025-01-26,C002947,,app,A,0,0,0.0,0,0,
O0000477,2025-07-01,C000808,,web,A,0,0,0.0,0,0,
O0000478,2025-10-12,C000728,,app,A,0,0,0.0,0,0,
O0000479,2025-02-21,C001046,,app,A,0,0,0.0,0,0,
O0000480,2025-08-14,C000218,P000073,app,B,1,2,0.1896,90156,0,4.38
O0000481,2025-03-09,C000441,,store,A,0,0,0.0,0,0,
O0000482,2025-08-19,C000073,,store,A,0,0,0.0,0,0,
O0000483,2025-11-10,C001605,,web,B,0,0,0.0,0,0,
O0000484,2025-11-02,C001390,,store,B,0,0,0.0,0,0,
O0000485,2025-09-15,C000823,,store,A,0,0,0.0,0,0,
O0000486,2025-02-23,C002755,P000151,app,B,1,1,0.1846,7925,0,
O0000487,2025-07-30,C000916,,web,A,0,0,0.0,0,0,
O0000488,2025-12-28,C000051,P000198,web,B,1,2,0.1501,2873,0,4.87
O0000489,2025-11-11,C000299,,app,B,0,0,0.0,0,0,
O0000490,2025-08-20,C002176,,web,B,0,0,0.0,0,0,
O0000491,2025-09-26,C001600,P000045,web,B,1,2,0.0809,13582,1,4.09
O0000492,2025-12-25,C000782,,web,A,0,0,0.0,0,0,
O0000493,2025-12-13,C000743,,app,A,0,0,0.0,0,0,
O0000494,2025-07-27,C000658,,app,B,0,0,0.0,0,0,
O0000495,2025-05-03,C001266,,web,B,0,0,0.0,0,0,
O0000496,2025-10-28,C002112,,store,A,0,0,0.0,0,0,
O0000497,2025-06-09,C001915,,web,B,0,0,0.0,0,0,
O0000498,2025-07-19,C002244,P000144,web,A,1,3,0.1281,1977,0,3.65
O0000499,2025-01-04,C000124,,app,A,0,0,0.0,0,0,
O0000500,2025-03-29,C001678,,app,A,0,0,0.0,0,0,
O0000501,2025-01-15,C002294,,web,A,0,0,0.0,0,0,
O0000502,2025-11-29,C000607,,app,B,0,0,0.0,0,0,
O0000503,2025-09-20,C001749,P000653,web,B,1,3,0.1365,6956,0,4.35
O0000504,2025-06-27,C000019,,web,B,0,0,0.0,0,0,
O0000505,2025-07-04,C002730,,app,A,0,0,0.0,0,0,
O0000506,2025-04-23,C002212,,web,B,0,0,0.0,0,0,
O0000507,2025-09-06,C001870,P000636,store,A,1,3,0.0966,16650,0,4.2
O0000508,2025-11-13,C001799,,app,A,0,0,0.0,0,0,
O0000509,2025-10-17,C002010,P000545,web,B,1,1,0.1466,2018,0,4.05
O0000510,2025-06-10,C001268,,app,B,0,0,0.0,0,0,
O0000511,2025-09-30,C002901,,app,B,0,0,0.0,0,0,
O0000512,2025-04-25,C000641,,app,A,0,0,0.0,0,0,
O0000513,2025-03-27,C002432,P000509,store,B,1,2,0.1155,12065,0,
O0000514,2025-10-08,C002286,,app,A,0,0,0.0,0,0,
O0000515,2025-08-14,C002513,,web,A,0,0,0.0,0,0,
O0000516,2025-05-12,C000213,,app,B,0,0,0.0,0,0,
O0000517,2025-02-09,C001336,P000725,store,B,1,2,0.0726,14184,0,4.8
O0000518,2025-05-13,C001929,,web,A,0,0,0.0,0,0,
O0000519,2025-03-27,C001857,,web,A,0,0,0.0,0,0,
O0000520,2025-11-13,C002066,,app,B,0,0,0.0,0,0,
O0000521,2025-09-08,C001903,P000301,app,B,1,1,0.0857,2228,0,4.68
O0000522,2025-09-28,C000670,P000215,web,B,1,3,0.0952,8900,0,4.02
O0000523,2025-10-20,C002484,P000001,store,A,1,1,0.1489,677,1,
O0000524,2025-03-23,C001450,,web,A,0,0,0.0,0,0,
O0000525,2025-02-25,C002913,P000456,store,B,1,4,0.1609,3094,0,3.95
O0000526,2025-02-04,C001561,,store,A,0,0,0.0,0,0,
O0000527,2025-05-08,C001613,,web,A,0,0,0.0,0,0,
O0000528,2025-06-06,C001774,,app,B,0,0,0.0,0,0,
O0000529,2025-05-09,C002614,,web,A,0,0,0.0,0,0,
O0000530,2025-06-30,C002704,,app,A,0,0,0.0,0,0,
O0000531,2025-04-20,C001755,,app,A,0,0,0.0,0,0,
O0000532,2025-03-21,C001640,P000058,app,B,1,2,0.1211,2800,0,4.37
O0000533,2025-05-08,C000164,,app,B,0,0,0.0,0,0,
O0000534,2025-12-31,C000202,P000126,web,B,1,3,0.1277,9793,0,4.28
O0000535,2025-03-28,C002210,,web,B,0,0,0.0,0,0,
O0000536,2025-04-15,C001035,P000322,web,A,1,1,0.1705,2347,0,4.17
O0000537,2025-03-18,C001311,P000786,app,B,1,3,0.0674,27050,0,4.22
O0000538,2025-02-23,C001885,,store,B,0,0,0.0,0,0,
O0000539,2025-05-21,C000666,P000443,app,A,1,3,0.1147,32226,0,4.98
O0000540,2025-02-12,C001000,,web,A,0,0,0.0,0,0,
O0000541,2025-08-21,C000129,,store,B,0,0,0.0,0,0,
O0000542,2025-02-11,C002304,,web,B,0,0,0.0,0,0,
O0000543,2025-11-06,C001526,,store,B,0,0,0.0,0,0,
O0000544,2025-04-24,C000570,,web,B,0,0,0.0,0,0,
O0000545,2025-05-04,C001789,,web,A,0,0,0.0,0,0,
O0000546,2025-03-03,C000430,P000394,store,B,1,5,0.0714,2695,0,3.02
O0000547,2025-07-03,C002343,,app,A,0,0,0.0,0,0,
O0000548,2025-08-30,C000694,,store,B,0,0,0.0,0,0,
O0000549,2025-03-24,C000811,,app,A,0,0,0.0,0,0,
O0000550,2025-08-24,C002629,,web,A,0,0,0.0,0,0,
O0000551,2025-11-15,C002230,,web,B,0,0,0.0,0,0,
O0000552,2025-02-10,C002043,,app,B,0,0,0.0,0,0,
O0000553,2025-09-14,C001806,,app,A,0,0,0.0,0,0,
O0000554,2025-10-30,C001561,,app,B,0,0,0.0,0,0,
O0000555,2025-12-29,C000577,,web,A,0,0,0.0,0,0,
O0000556,2025-10-05,C000902,,web,B,0,0,0.0,0,0,
O0000557,2025-07-29,C002889,,app,B,0,0,0.0,0,0,
O0000558,2025-05-29,C002756,,web,B,0,0,0.0,0,0,
O0000559,2025-12-26,C002180,,app,B,0,0,0.0,0,0,
O0000560,2025-05-10,C002667,P000365,web,A,1,2,0.1692,2681,1,2.5
O0000561,2025-11-08,C002413,P000617,store,A,1,1,0.1077,544,0,
O0000562,2025-03-12,C001199,,app,B,0,0,0.0,0,0,
O0000563,2025-03-21,C002147,,web,A,0,0,0.0,0,0,
O0000564,2025-06-11,C002259,,app,A,0,0,0.0,0,0,
O0000565,2025-06-23,C000416,,app,A,0,0,0.0,0,0,
O0000566,2025-06-17,C002741,,app,A,0,0,0.0,0,0,
O0000567,2025-05-18,C001480,,web,B,0,0,0.0,0,0,
O0000568,2025-05-27,C000941,,web,B,0,0,0.0,0,0,
O0000569,2025-12-23,C001423,P000207,store,B,1,2,0.0904,1843,0,4.55
O0000570,2025-02-25,C000987,,web,A,0,0,0.0,0,0,
O0000571,2025-11-10,C000998,,app,B,0,0,0.0,0,0,
O0000572,2025-02-14,C001638,,web,B,0,0,0.0,0,0,
O0000573,2025-08-05,C002993,,app,B,0,0,0.0,0,0,
O0000574,2025-11-06,C001226,,app,A,0,0,0.0,0,0,
O0000575,2025-05-14,C000645,,web,A,0,0,0.0,0,0,
O0000576,2025-02-24,C002285,,web,B,0,0,0.0,0,0,
O0000577,2025-08-18,C000885,,app,B,0,0,0.0,0,0,
O0000578,2025-11-12,C001611,P000327,web,A,1,1,0.1392,7134,0,4.36
O0000579,2025-02-01,C000761,,store,A,0,0,0.0,0,0,
O0000580,2025-08-20,C000636,,app,B,0,0,0.0,0,0,
O0000581,2025-12-30,C000756,P000125,store,B,1,116,0.0942,774793,0,
O0000582,2025-09-04,C001070,,store,A,0,0,0.0,0,0,
O0000583,2025-08-03,C002867,,web,B,0,0,0.0,0,0,
O0000584,2025-05-18,C002014,P000207,store,B,1,3,0.1104,3620,0,3.9
O0000585,2025-08-18,C002088,,store,B,0,0,0.0,0,0,
O0000586,2025-02-23,C000161,,app,B,0,0,0.0,0,0,
O0000587,2025-07-24,C000033,P000087,app,B,1,2,0.1736,14286,0,5.0
O0000588,2025-06-06,C001027,,web,B,0,0,0.0,0,0,
O0000589,2025-10-17,C002663,,web,B,0,0,0.0,0,0,
O0000590,2025-08-14,C000049,,web,A,0,0,0.0,0,0,
O0000591,2025-05-24,C002299,,web,B,0,0,0.0,0,0,
O0000592,2025-07-01,C002463,,app,B,0,0,0.0,0,0,
O0000593,2025-03-25,C000834,,app,A,0,0,0.0,0,0,
O0000594,2025-11-19,C000352,,web,B,0,0,0.0,0,0,
O0000595,2025-09-03,C000461,,web,B,0,0,0.0,0,0,
O0000596,2025-02-13,C000232,,web,B,0,0,0.0,0,0,
O0000597,2025-06-12,C002531,P000272,store,A,1,6,0.156,34869,0,4.66
O0000598,2025-09-24,C002360,,store,A,0,0,0.0,0,0,
O0000599,2025-07-10,C002019,,web,A,0,0,0.0,0,0,
O0000600,2025-07-15,C000269,,store,B,0,0,0.0,0,0,
O0000601,2025-04-17,C002851,,store,B,0,0,0.0,0,0,
O0000602,2025-08-07,C002053,,store,A,0,0,0.0,0,0,
O0000603,2025-06-26,C002484,P000083,store,A,1,5,0.0622,29890,0,4.26
O0000604,2025-03-06,C001140,,app,A,0,0,0.0,0,0,
O0000605,2025-07-17,C000594,,web,A,0,0,0.0,0,0,
O0000606,2025-08-26,C002466,,store,A,0,0,0.0,0,0,
O0000607,2025-09-21,C000155,,store,B,0,0,0.0,0,0,
O0000608,2025-07-10,C000549,,web,B,0,0,0.0,0,0,
O0000609,2025-06-04,C000461,,app,A,0,0,0.0,0,0,
O0000610,2025-12-22,C000254,,app,B,0,0,0.0,0,0,
O0000611,2025-03-10,C001654,P000379,app,B,1,4,0.1258,3702,0,3.08
O0000612,2025-08-14,C000686,P000042,app,A,1,2,0.1769,4082,0,4.08
O0000613,2025-07-15,C002899,,web,A,0,0,0.0,0,0,
O0000614,2025-07-11,C002797,,app,B,0,0,0.0,0,0,
O0000615,2025-05-24,C000506,,web,B,0,0,0.0,0,0,
O0000616,2025-03-14,C002488,,web,A,0,0,0.0,0,0,
O0000617,2025-03-16,C000118,,app,B,0,0,0.0,0,0,
O0000618,2025-02-27,C000858,,web,B,0,0,0.0,0,0,
O0000619,2025-01-11,C001980,,app,A,0,0,0.0,0,0,
O0000620,2025-06-19,C000619,,web,B,0,0,0.0,0,0,
O0000621,2025-05-02,C000235,,app,A,0,0,0.0,0,0,
O0000622,2025-09-13,C000471,,web,A,0,0,0.0,0,0,
O0000623,2025-09-24,C001976,,web,B,0,0,0.0,0,0,
O0000624,2025-02-14,C000664,P000198,app,B,1,2,0.095,4193,0,4.56
O0000625,2025-08-17,C000738,,app,B,0,0,0.0,0,0,
O0000626,2025-11-23,C000616,,app,A,0,0,0.0,0,0,
O0000627,2025-11-28,C002646,,app,B,0,0,0.0,0,0,
O0000628,2025-11-07,C002665,,web,A,0,0,0.0,0,0,
O0000629,2025-08-01,C002415,,web,B,0,0,0.0,0,0,
O0000630,2025-01-06,C000060,,web,B,0,0,0.0,0,0,
O0000631,2025-08-24,C000752,,app,B,0,0,0.0,0,0,
O0000632,2025-10-15,C002641,,app,B,0,0,0.0,0,0,
O0000633,2025-09-09,C001662,P000633,app,A,1,1,0.0915,2076,0,4.59
O0000634,2025-12-07,C000125,,store,B,0,0,0.0,0,0,
O0000635,2025-06-03,C000748,,web,B,0,0,0.0,0,0,
O0000636,2025-08-14,C002481,P000261,store,A,1,5,0.1397,7743,0,4.99
O0000637,2025-06-18,C002637,,app,A,0,0,0.0,0,0,
O0000638,2025-09-06,C001278,,app,B,0,0,0.0,0,0,
O0000639,2025-06-28,C000455,P000409,app,B,1,1,0.1097,1949,0,4.5
O0000640,2025-03-08,C000232,,app,A,0,0,0.0,0,0,
O0000641,2025-03-21,C000677,,web,A,0,0,0.0,0,0,
O0000642,2025-07-13,C002398,P000731,web,A,1,3,0.1712,5961,0,3.48
O0000643,2025-01-11,C002480,,web,B,0,0,0.0,0,0,
O0000644,2025-06-13,C000770,,web,B,0,0,0.0,0,0,
O0000645,2025-02-07,C002932,,web,B,0,0,0.0,0,0,
O0000646,2025-04-23,C002635,,web,A,0,0,0.0,0,0,
O0000647,2025-01-19,C002963,,store,A,0,0,0.0,0,0,
O0000648,2025-06-26,C002257,,web,B,0,0,0.0,0,0,
O0000649,2025-11-13,C001719,,store,B,0,0,0.0,0,0,
O0000650,2025-01-08,C002946,,app,B,0,0,0.0,0,0,
O0000651,2025-10-22,C002067,,web,B,0,0,0.0,0,0,
O0000652,2025-03-30,C002496,,web,B,0,0,0.0,0,0,
O0000653,2025-09-24,C001209,,web,B,0,0,0.0,0,0,
O0000654,2025-05-05,C000723,,web,A,0,0,0.0,0,0,
O0000655,2025-04-09,C001721,,web,A,0,0,0.0,0,0,
O0000656,2025-03-09,C001228,,store,A,0,0,0.0,0,0,
O0000657,2025-07-29,C001054,,web,A,0,0,0.0,0,0,
O0000658,2025-02-26,C002090,,app,A,0,0,0.0,0,0,
O0000659,2025-05-31,C001833,P000372,app,A,1,4,0.1046,8467,0,3.69
O0000660,2025-07-18,C000949,,app,B,0,0,0.0,0,0,
O0000661,2025-01-09,C000725,,store,B,0,0,0.0,0,0,
O0000662,2025-12-12,C001640,,app,B,0,0,0.0,0,0,
O0000663,2025-12-30,C000982,,web,B,0,0,0.0,0,0,
O0000664,2025-07-16,C000713,,store,B,0,0,0.0,0,0,
O0000665,2025-02-14,C000667,,store,A,0,0,0.0,0,0,
O0000666,2025-09-30,C001989,,app,B,0,0,0.0,0,0,
O0000667,2025-10-06,C001246,,app,A,0,0,0.0,0,0,
O0000668,2025-05-07,C001027,,web,B,0,0,0.0,0,0,
O0000669,2025-12-09,C000346,P000741,app,B,1,2,0.0733,14928,0,5.0
O0000670,2025-12-23,C000166,P000169,web,B,1,2,0.0964,24974,0,4.03
O0000671,2025-01-12,C002085,,app,B,0,0,0.0,0,0,
O0000672,2025-05-10,C002904,,store,B,0,0,0.0,0,0,
O0000673,2025-06-03,C000975,,web,A,0,0,0.0,0,0,
O0000674,2025-12-10,C002532,,app,B,0,0,0.0,0,0,
O0000675,2025-02-19,C001805,,app,A,0,0,0.0,0,0,
O0000676,2025-11-13,C000912,,web,A,0,0,0.0,0,0,
O0000677,2025-04-14,C001701,,app,A,0,0,0.0,0,0,
O0000678,2025-11-03,C000389,P000034,app,B,1,3,0.0882,9015,0,4.88
O0000679,2025-03-26,C001014,,web,A,0,0,0.0,0,0,
O0000680,2025-12-16,C002206,,web,B,0,0,0.0,0,0,
O0000681,2025-10-30,C002554,P000483,web,B,1,3,0.1725,13470,0,4.4
O0000682,2025-11-14,C000663,,web,B,0,0,0.0,0,0,
O0000683,2025-03-08,C002733,,app,B,0,0,0.0,0,0,
O0000684,2025-12-06,C001817,,app,B,0,0,0.0,0,0,
O0000685,2025-04-26,C000688,,web,A,0,0,0.0,0,0,
O0000686,2025-06-30,C002338,P000145,app,B,1,3,0.0834,4416,0,5.0
O0000687,2025-03-08,C002644,,web,B,0,0,0.0,0,0,
O0000688,2025-03-26,C000818,,store,A,0,0,0.0,0,0,
O0000689,2025-05-13,C000318,P000763,web,B,1,2,0.0518,14295,0,3.19
O0000690,2025-08-29,C000854,,app,B,0,0,0.0,0,0,
O0000691,2025-05-07,C002270,,web,A,0,0,0.0,0,0,
O0000692,2025-06-17,C000185,,store,B,0,0,0.0,0,0,
O0000693,2025-02-08,C000868,,app,A,0,0,0.0,0,0,
O0000694,2025-02-01,C000960,,store,B,0,0,0.0,0,0,
O0000695,2025-11-21,C000051,,web,B,0,0,0.0,0,0,
O0000696,2025-11-16,C001793,,store,B,0,0,0.0,0,0,
O0000697,2025-01-09,C002419,,web,B,0,0,0.0,0,0,
O0000698,2025-01-01,C000468,,web,B,0,0,0.0,0,0,
O0000699,2025-09-24,C002660,,app,B,0,0,0.0,0,0,
O0000700,2025-04-25,C002860,,web,A,0,0,0.0,0,0,
O0000701,2025-09-13,C002612,P000661,app,B,1,2,0.1496,3967,0,4.62
O0000702,2025-01-11,C002168,P000496,web,A,1,5,0.1941,39336,0,3.39
O0000703,2025-11-28,C001345,P000317,app,B,1,1,0.1229,4159,0,4.29
O0000704,2025-05-20,C000612,,app,A,0,0,0.0,0,0,
O0000705,2025-12-31,C002739,,app,A,0,0,0.0,0,0,
O0000706,2025-02-07,C001592,,app,A,0,0,0.0,0,0,
O0000707,2025-07-19,C001357,,app,A,0,0,0.0,0,0,
O0000708,2025-09-30,C001175,,app,B,0,0,0.0,0,0,
O0000709,2025-09-15,C000655,,app,A,0,0,0.0,0,0,
O0000710,2025-09-08,C001148,,app,B,0,0,0.0,0,0,
O0000711,2025-11-18,C002395,,store,A,0,0,0.0,0,0,
O0000712,2025-01-09,C001680,,web,A,0,0,0.0,0,0,
O0000713,2025-05-07,C001187,,web,A,0,0,0.0,0,0,
O0000714,2025-02-27,C000325,,app,B,0,0,0.0,0,0,
O0000715,2025-06-27,C001245,,app,A,0,0,0.0,0,0,
O0000716,2025-02-21,C000646,,store,B,0,0,0.0,0,0,
O0000717,2025-10-17,C001194,P000330,store,A,1,3,0.0778,38069,0,3.8
O0000718,2025-10-16,C000450,,store,A,0,0,0.0,0,0,
O0000719,2025-06-07,C002844,,app,B,0,0,0.0,0,0,
O0000720,2025-08-05,C000522,P000404,app,A,1,2,0.1031,1893,0,4.74
O0000721,2025-02-22,C000373,,web,B,0,0,0.0,0,0,
O0000722,2025-06-30,C001966,,web,A,0,0,0.0,0,0,
O0000723,2025-05-26,C001032,,app,B,0,0,0.0,0,0,
O0000724,2025-11-22,C002989,,app,A,0,0,0.0,0,0,
O0000725,2025-03-15,C001213,,web,B,0,0,0.0,0,0,
O0000726,2025-04-05,C001954,,store,A,0,0,0.0,0,0,
O0000727,2025-05-23,C002503,,store,B,0,0,0.0,0,0,
O0000728,2025-04-14,C002955,,web,A,0,0,0.0,0,0,
O0000729,2025-04-28,C002429,,web,B,0,0,0.0,0,0,
O0000730,2025-10-18,C001732,,store,B,0,0,0.0,0,0,
O0000731,2025-08-22,C002444,,web,A,0,0,0.0,0,0,
O0000732,2025-01-15,C000850,,web,B,0,0,0.0,0,0,
O0000733,2025-05-12,C002611,,app,A,0,0,0.0,0,0,
O0000734,2025-09-13,C002617,P000186,store,A,1,1,0.0965,5802,0,4.63
O0000735,2025-09-25,C001152,,app,B,0,0,0.0,0,0,
O0000736,2025-07-18,C000202,,app,B,0,0,0.0,0,0,
O0000737,2025-03-09,C002054,,store,A,0,0,0.0,0,0,
O0000738,2025-06-19,C000308,P000257,app,B,1,2,0.072,20838,0,4.35
O0000739,2025-01-23,C000053,,app,A,0,0,0.0,0,0,
O0000740,2025-01-15,C002843,,web,B,0,0,0.0,0,0,
O0000741,2025-12-07,C001703,,app,B,0,0,0.0,0,0,
O0000742,2025-03-05,C001951,,app,A,0,0,0.0,0,0,
O0000743,2025-04-25,C002642,,web,B,0,0,0.0,0,0,
O0000744,2025-05-04,C002787,,web,A,0,0,0.0,0,0,
O0000745,2025-07-21,C002870,,web,B,0,0,0.0,0,0,
O0000746,2025-08-22,C000399,,web,A,0,0,0.0,0,0,
O0000747,2025-12-27,C000972,,app,A,0,0,0.0,0,0,
O0000748,2025-03-17,C002305,,web,A,0,0,0.0,0,0,
O0000749,2025-02-06,C000087,,web,A,0,0,0.0,0,0,
O0000750,2025-12-31,C000705,,app,A,0,0,0.0,0,0,
O0000751,2025-01-13,C001545,P000604,store,B,1,3,0.1571,6869,0,4.07
O0000752,2025-12-06,C001031,P000503,app,B,1,2,0.0869,12099,0,3.73
O0000753,2025-11-03,C000519,P000305,web,A,1,3,0.1598,58989,0,4.33
O0000754,2025-10-08,C002697,P000580,app,A,1,4,0.1439,23358,0,4.89
O0000755,2025-04-30,C001344,,app,A,0,0,0.0,0,0,
O0000756,2025-09-10,C001234,,web,B,0,0,0.0,0,0,
O0000757,2025-05-25,C001973,,web,B,0,0,0.0,0,0,
O0000758,2025-10-08,C002012,,app,B,0,0,0.0,0,0,
O0000759,2025-10-14,C001478,,app,A,0,0,0.0,0,0,
O0000760,2025-09-20,C002662,P000373,web,B,1,2,0.1356,5597,1,2.42
O0000761,2025-06-16,C000888,,web,A,0,0,0.0,0,0,
O0000762,2025-06-22,C002613,P000151,app,B,1,5,0.1406,42357,0,4.12
O0000763,2025-01-24,C002605,P000453,app,B,1,2,0.1219,4114,0,3.9
O0000764,2025-02-08,C000027,P000662,app,A,1,3,0.1122,5883,0,4.64
O0000765,2025-11-14,C002265,,store,B,0,0,0.0,0,0,
O0000766,2025-03-05,C000475,,web,B,0,0,0.0,0,0,
O0000767,2025-11-22,C001457,P000678,app,A,1,2,0.1006,2527,0,4.17
O0000768,2025-11-08,C002756,,web,A,0,0,0.0,0,0,
O0000769,2025-01-11,C000587,,app,A,0,0,0.0,0,0,
O0000770,2025-11-30,C001688,,app,A,0,0,0.0,0,0,
O0000771,2025-08-28,C002333,,app,A,0,0,0.0,0,0,
O0000772,2025-06-12,C001441,P000318,app,A,1,3,0.1194,29148,0,4.76
O0000773,2025-01-20,C000235,P000605,app,A,1,4,0.1648,6078,0,4.67
O0000774,2025-09-18,C000196,,app,B,0,0,0.0,0,0,
O0000775,2025-06-28,C001554,,web,B,0,0,0.0,0,0,
O0000776,2025-10-10,C000076,,web,A,0,0,0.0,0,0,
O0000777,2025-06-19,C000047,P000780,store,B,1,1,0.0732,49849,0,4.74
O0000778,2025-08-03,C002861,,app,A,0,0,0.0,0,0,
O0000779,2025-04-18,C001599,,web,A,0,0,0.0,0,0,
O0000780,2025-02-01,C001422,,store,B,0,0,0.0,0,0,
O0000781,2025-12-08,C000302,,store,A,0,0,0.0,0,0,
O0000782,2025-01-13,C002360,,app,A,0,0,0.0,0,0,
O0000783,2025-03-03,C001532,,app,A,0,0,0.0,0,0,
O0000784,2025-03-18,C000661,,web,B,0,0,0.0,0,0,
O0000785,2025-06-05,C002259,,app,A,0,0,0.0,0,0,
O0000786,2025-04-11,C000712,,store,A,0,0,0.0,0,0,
O0000787,2025-01-03,C001510,,web,A,0,0,0.0,0,0,
