customer_id,age,region,income_man,price_sens,quality_pref,digital_pref
C002321,46,east,1008.9,0.482,0.636,0.677
C002322,56,central,514.5,0.486,0.194,0.386
C002323,55,west,307.8,0.652,0.629,0.372
C002324,41,west,416.2,0.823,0.639,0.487
C002325,18,east,335.3,0.773,0.257,0.488
C002326,47,east,1010.5,0.642,0.429,0.627
C002327,18,east,407.4,0.704,0.45,0.76
C002328,59,south,504.9,0.671,0.245,0.504
C002329,43,north,649.0,0.294,0.714,0.515
C002330,53,south,294.9,0.671,0.281,0.42
C002331,30,east,516.7,0.573,0.707,0.855
C002332,22,east,542.3,0.78,0.35,0.88
C002333,44,north,181.1,0.74,0.237,0.805
C002334,41,west,535.3,0.639,0.661,0.618
C002335,35,south,447.5,0.669,0.386,0.856
C002336,42,east,497.3,0.788,0.497,0.453
C002337,74,north,469.9,0.605,0.608,0.272
C002338,51,east,537.4,0.723,0.388,0.712
C002339,54,central,1026.2,0.214,0.411,0.621
C002340,51,east,226.7,0.529,0.08,0.415
C002341,59,south,374.6,0.328,0.487,0.208
C002342,39,east,686.2,0.668,0.579,0.516
C002343,18,east,613.9,0.673,0.657,0.567
C002344,39,south,606.0,0.709,0.454,0.902
C002345,51,west,,0.198,0.556,0.625
C002346,29,north,664.9,0.472,0.161,0.474
C002347,39,central,906.7,0.476,1.0,0.348
C002348,33,north,382.6,0.883,0.482,0.443
C002349,59,east,253.5,1.0,0.342,0.305
C002350,50,east,380.9,0.787,0.444,0.447
C002351,49,west,705.1,0.594,0.311,0.71
C002352,48,south,587.2,0.781,0.37,0.301
C002353,41,north,585.9,0.543,0.75,1.0
C002354,43,central,404.5,0.597,0.513,0.34
C002355,27,south,367.6,0.655,0.281,0.359
C002356,18,central,412.9,0.505,0.235,1.0
C002357,43,central,710.5,0.517,0.45,0.793
C002358,45,central,761.8,0.361,0.494,0.479
C002359,56,west,251.5,0.904,0.627,0.514
C002360,60,east,726.8,0.62,0.503,0.491
C002361,60,west,311.3,0.922,0.184,0.437
C002362,29,south,609.5,0.329,0.488,0.368
C002363,37,west,410.0,0.938,0.457,0.075
C002364,47,south,1177.0,0.206,0.436,0.332
C002365,71,north,357.9,0.5,0.45,0.696
C002366,59,central,512.0,0.515,0.643,0.788
C002367,54,east,661.9,0.753,0.534,0.4
C002368,36,central,272.3,0.768,0.216,0.386
C002369,30,north,440.3,0.602,0.352,0.676
C002370,50,north,392.0,0.543,0.159,0.568
C002371,28,central,338.0,0.485,0.359,0.754
C002372,38,central,353.3,0.852,0.434,0.059
C002373,40,south,896.4,0.616,0.439,1.0
C002374,60,central,321.2,0.904,0.659,0.636
C002375,37,east,646.2,0.621,0.627,0.531
C002376,18,central,555.6,0.196,0.209,0.56
C002377,47,east,198.9,0.611,0.007,0.698
C002378,33,west,628.1,0.637,0.355,0.698
C002379,42,west,197.0,0.744,0.507,0.554
C002380,40,north,670.5,0.471,0.649,0.642
C002381,38,west,339.3,0.525,0.623,0.541
C002382,50,south,462.3,0.771,0.443,0.56
C002383,23,east,211.6,0.853,0.254,0.814
C002384,35,central,495.0,0.69,0.268,0.654
C002385,49,west,802.2,0.423,0.604,0.545
C002386,34,east,283.5,0.753,0.314,0.871
C002387,22,south,319.6,0.502,0.332,0.357
C002388,49,east,604.3,0.556,0.738,0.327
C002389,54,north,613.4,0.193,0.479,0.457
C002390,40,south,106.8,0.687,0.348,0.404
C002391,18,north,1541.4,0.34,0.444,0.625
C002392,49,north,631.7,0.923,0.907,0.745
C002393,21,south,698.8,0.276,0.468,0.653
C002394,45,north,422.0,0.46,0.529,0.149
C002395,30,south,151.1,0.885,0.348,0.535
C002396,27,south,689.6,0.814,0.447,0.653
C002397,36,north,327.7,0.728,0.495,0.586
C002398,39,west,637.5,0.67,0.636,0.668
C002399,33,north,403.4,0.605,0.307,0.694
C002400,48,west,530.6,0.525,0.364,0.466
C002401,36,north,288.9,0.735,0.354,0.339
C002402,53,central,772.7,0.427,0.527,0.371
C002403,44,east,225.5,0.881,0.507,0.397
C002404,33,south,1769.7,0.119,0.815,0.542
C002405,31,north,1761.6,0.495,0.698,0.751
C002406,21,east,1225.2,0.44,0.727,0.764
C002407,44,west,988.8,0.445,0.286,0.687
C002408,37,west,437.2,0.393,0.338,0.494
C002409,18,central,926.3,0.343,0.623,1.0
C002410,35,north,434.2,0.821,0.596,0.72
C002411,30,north,181.1,0.785,0.284,0.642
C002412,60,east,1133.6,0.491,0.839,0.531
C002413,21,east,905.5,0.362,0.706,0.548
C002414,24,central,451.4,0.629,0.363,0.24
C002415,54,central,220.5,0.571,0.272,0.331
C002416,57,central,323.6,0.715,0.431,0.58
C002417,32,north,154.2,0.904,0.154,0.622
C002418,33,east,811.0,0.564,0.783,0.572
C002419,48,south,175.8,0.687,0.082,0.324
C002420,18,east,546.4,0.544,0.522,0.313
C002421,19,south,277.3,0.812,0.449,0.982
C002422,38,east,195.4,0.769,0.222,0.522
C002423,60,east,530.7,0.558,0.388,0.324
C002424,36,central,376.5,0.955,0.389,0.444
C002425,42,east,760.6,0.387,0.663,0.787
C002426,55,central,215.0,0.944,0.213,0.621
C002427,66,east,292.0,0.547,0.189,0.175
C002428,34,north,109.8,1.0,0.326,0.825
C002429,41,east,124.0,0.998,0.238,0.514
C002430,63,east,,0.337,0.807,0.267
C002431,23,west,1605.8,0.197,0.804,0.61
C002432,53,north,486.3,0.323,0.778,0.302
C002433,29,west,280.6,0.636,0.509,0.363
C002434,42,central,384.6,0.744,0.296,0.691
C002435,38,east,776.9,0.363,0.616,0.52
C002436,30,north,337.8,0.706,0.295,0.743
C002437,29,east,530.5,0.38,0.401,0.684
C002438,44,south,456.5,0.596,0.227,0.632
C002439,53,west,327.0,0.526,0.329,0.05
C002440,39,north,335.5,0.681,0.459,0.384
C002441,42,west,548.5,0.519,0.466,0.65
C002442,48,west,256.0,0.568,0.158,0.239
C002443,29,east,603.2,0.477,0.266,0.702
C002444,50,north,346.6,0.546,0.7,0.202
C002445,51,central,496.5,0.417,0.504,0.476
C002446,72,east,1055.3,0.626,0.483,0.648
C002447,36,east,415.8,0.596,0.489,0.733
C002448,36,north,798.8,0.189,0.879,0.208
C002449,50,west,157.0,0.751,0.318,0.65
C002450,51,west,346.9,0.823,0.0,0.837
C002451,35,east,467.7,0.512,0.841,1.0
C002452,36,west,1458.6,0.624,0.394,0.673
C002453,47,south,141.9,0.736,0.174,0.228
C002454,31,east,434.2,0.717,0.259,0.7
C002455,36,central,1102.4,0.61,0.504,0.897
C002456,42,east,287.2,0.791,0.389,0.499
C002457,53,east,404.9,0.449,0.104,0.668
C002458,34,central,561.3,0.449,0.467,0.424
C002459,19,central,513.9,0.783,0.635,0.771
C002460,18,east,1177.0,0.321,0.502,0.206
C002461,26,central,602.0,0.722,0.286,0.458
C002462,25,west,1020.3,0.406,0.579,0.654
C002463,39,east,370.6,0.694,0.346,0.484
C002464,27,central,295.0,0.511,0.262,0.381
C002465,33,south,401.7,0.566,0.235,0.499
C002466,32,east,229.5,0.637,0.379,0.672
C002467,36,west,614.8,0.606,0.588,0.561
C002468,57,east,364.9,0.69,0.234,0.443
C002469,49,north,307.4,0.78,0.221,0.633
C002470,41,central,620.4,0.496,0.521,0.474
C002471,35,west,231.6,0.627,0.158,0.857
C002472,36,west,730.4,0.565,0.56,0.38
C002473,45,west,345.2,0.533,0.603,0.901
C002474,48,west,922.1,0.652,0.57,0.717
C002475,30,east,363.4,0.66,0.211,0.549
C002476,41,central,672.1,0.505,0.575,0.485
C002477,18,west,512.3,0.678,0.435,0.745
C002478,44,south,718.8,0.529,0.507,0.642
C002479,50,west,491.4,0.368,0.525,0.699
C002480,38,east,169.6,0.67,0.344,0.296
C002481,63,north,842.6,0.667,0.567,0.476
C002482,30,east,436.4,0.653,0.421,0.197
C002483,44,east,738.7,0.283,0.845,0.487
C002484,41,south,696.0,0.6,0.703,0.834
C002485,40,central,289.2,0.639,0.473,0.266
C002486,40,east,265.7,0.608,0.35,0.23
C002487,42,east,681.6,0.379,0.368,0.58
C002488,51,south,383.5,0.816,0.573,0.75
C002489,58,north,806.8,0.223,0.574,0.489
C002490,41,central,413.4,0.525,0.332,0.162
C002491,51,east,850.0,0.525,0.527,0.136
C002492,33,north,593.0,0.816,0.346,0.619
C002493,50,east,546.8,0.678,0.633,0.244
C002494,32,central,367.5,0.548,0.498,0.633
C002495,54,east,528.8,0.831,0.495,0.491
C002496,68,south,941.0,0.283,0.577,0.256
C002497,40,north,445.3,0.676,0.332,0.913
C002498,18,east,632.7,0.639,0.184,0.822
C002499,34,central,473.0,0.492,0.234,0.834
C002500,56,north,495.7,0.719,0.344,0.622
C002501,48,north,1293.7,0.346,0.513,0.464
C002502,44,west,946.0,0.59,0.628,0.483
C002503,53,central,482.4,0.344,0.572,0.399
C002504,47,east,523.2,0.654,0.447,0.637
C002505,56,north,301.9,0.652,0.567,0.308
C002506,52,central,414.7,0.823,0.302,0.811
C002507,59,south,553.8,0.586,0.457,0.268
C002508,45,central,766.3,0.715,0.535,0.558
C002509,52,south,721.1,0.616,0.694,0.42
C002510,37,south,236.4,0.744,0.323,0.481
C002511,34,east,826.7,0.631,0.578,1.0
C002512,61,east,436.1,0.759,0.181,0.315
C002513,44,south,254.4,0.819,0.187,0.461
C002514,51,south,,0.126,0.765,0.34
C002515,42,central,1106.8,0.307,0.305,0.544
C002516,34,west,538.9,0.806,0.673,0.572
C002517,41,east,703.8,0.356,0.6,0.319
C002518,58,west,729.0,0.67,0.42,0.339
C002519,48,west,1062.8,0.568,0.483,0.616
C002520,20,west,712.0,0.434,0.812,0.895
C002521,38,south,207.4,0.49,0.493,0.569
C002522,62,west,1536.3,0.303,0.663,0.408
C002523,38,north,871.9,0.814,0.588,0.492
C002524,19,west,338.8,0.561,0.282,0.597
C002525,64,west,248.0,0.634,0.337,0.198
C002526,49,central,622.7,0.42,0.4,0.176
C002527,40,east,389.3,0.845,0.395,0.41
C002528,37,west,560.7,0.554,0.751,0.752
C002529,54,west,718.6,0.447,0.515,0.367
C002530,34,west,327.5,0.91,0.215,0.523
C002531,55,north,235.5,0.851,0.101,0.372
C002532,48,central,,0.446,0.506,0.743
C002533,44,central,334.0,0.51,0.262,0.336
C002534,43,west,502.1,0.786,0.495,0.584
C002535,39,west,205.5,0.793,0.036,0.543
C002536,54,north,395.4,0.428,0.514,0.466
C002537,31,west,706.4,0.276,0.367,0.662
C002538,22,west,661.7,0.39,0.52,0.687
C002539,48,south,286.6,0.538,0.295,0.653
C002540,49,north,228.2,0.463,0.558,0.481
C002541,47,south,464.4,0.463,0.468,0.85
C002542,46,east,644.1,0.425,0.799,0.517
C002543,37,south,,0.512,0.573,0.23
C002544,50,west,338.3,0.945,0.593,0.608
C002545,40,east,550.0,0.554,0.445,0.628
C002546,35,west,1133.0,0.424,0.672,0.592
C002547,37,central,520.3,0.682,0.648,0.519
C002548,65,west,172.7,0.79,0.38,0.0
C002549,20,north,519.6,0.665,0.544,0.301
C002550,47,west,1568.1,0.427,0.636,0.831
C002551,21,east,212.5,0.803,0.262,0.566
C002552,40,south,468.3,1.0,0.614,0.743
C002553,36,west,401.6,0.794,0.615,0.257
C002554,18,north,487.2,0.456,0.363,0.495
C002555,46,west,516.9,0.662,0.352,0.644
C002556,36,south,911.6,0.374,0.441,0.557
C002557,18,south,484.0,0.686,0.575,0.812
C002558,51,north,989.9,0.27,0.454,0.47
C002559,58,east,428.6,0.478,0.549,0.382
C002560,59,west,372.8,0.723,0.48,0.281
C002561,45,east,307.9,0.86,0.278,0.276
C002562,42,west,154.6,0.923,0.457,0.817
C002563,57,north,542.8,0.725,0.254,0.744
C002564,61,north,1577.5,0.439,0.936,0.195
C002565,55,south,605.6,0.601,0.543,0.224
C002566,30,east,694.6,0.472,0.212,0.55
C002567,43,south,359.0,0.801,0.63,0.597
C002568,46,north,397.3,0.813,0.557,0.472
C002569,19,west,830.5,0.502,0.494,0.797
C002570,47,east,1535.2,0.371,0.537,0.491
C002571,68,south,1123.3,0.69,0.383,0.331
C002572,49,south,745.7,0.53,0.899,0.97
C002573,59,east,469.8,0.637,0.306,0.312
C002574,43,west,521.7,0.677,0.276,0.857
C002575,40,east,292.7,0.705,0.39,0.839
C002576,46,west,192.9,0.68,0.021,0.609
C002577,31,north,234.0,0.822,0.158,0.228
C002578,29,west,474.0,0.618,0.595,0.633
C002579,56,east,386.1,0.941,0.475,0.335
C002580,57,central,190.5,0.924,0.206,0.435
C002581,29,west,449.8,0.545,0.439,0.414
C002582,53,west,380.0,0.777,0.336,0.61
C002583,40,east,227.6,0.817,0.29,0.747
C002584,45,east,368.4,0.871,0.282,0.749
C002585,47,east,379.4,0.59,0.315,0.425
C002586,53,central,317.7,0.732,0.275,0.247
C002587,42,south,802.1,0.504,0.443,0.606
C002588,58,north,146.9,0.867,0.369,0.775
C002589,45,south,139.7,0.735,0.318,0.529
C002590,48,east,460.9,0.716,0.301,0.584
C002591,31,north,487.3,0.681,0.273,0.566
C002592,67,west,586.3,0.774,0.465,0.26
C002593,47,north,332.9,0.693,0.699,0.633
C002594,50,east,265.2,0.678,0.176,0.459
C002595,22,south,458.0,0.749,0.415,0.757
C002596,31,east,352.9,0.564,0.401,0.715
C002597,56,central,1166.6,0.606,0.61,0.508
C002598,44,south,378.7,0.831,0.333,0.634
C002599,18,central,445.6,0.825,0.607,0.533
C002600,53,west,2031.4,0.389,0.805,0.276
C002601,34,central,409.3,0.58,0.544,0.583
C002602,58,east,642.2,0.579,0.595,0.42
C002603,40,west,677.9,0.609,0.652,0.446
C002604,43,west,713.4,0.458,0.766,0.577
C002605,55,central,547.3,0.795,0.675,0.627
C002606,30,north,516.7,0.693,0.812,0.858
C002607,29,west,488.5,0.484,0.635,0.909
C002608,39,south,325.6,0.981,0.271,0.294
C002609,51,east,559.2,0.605,0.606,0.24
C002610,25,central,1553.7,0.222,0.79,0.597
C002611,21,east,951.1,0.36,0.874,0.699
C002612,51,east,552.0,0.816,0.332,0.425
C002613,34,west,768.7,0.801,0.627,0.481
C002614,36,west,273.1,0.885,0.234,0.517
C002615,19,north,393.4,0.859,0.486,0.794
C002616,33,north,812.4,0.699,0.522,0.333
C002617,41,east,1122.7,0.535,0.691,1.0
C002618,52,south,289.7,0.772,0.136,0.47
C002619,32,central,344.1,0.769,0.501,0.816
C002620,61,west,1702.8,0.478,0.733,0.287
C002621,33,north,487.4,0.507,0.475,0.714
C002622,33,west,1373.7,0.521,0.952,0.619
C002623,59,central,520.8,0.824,0.408,0.588
C002624,44,south,533.2,0.569,0.521,0.482
C002625,34,east,383.0,0.619,0.419,0.902
C002626,39,north,809.8,0.588,0.583,0.259
C002627,57,central,1038.9,0.369,0.936,0.621
C002628,59,central,247.2,0.556,0.326,0.441
C002629,31,north,372.3,0.844,0.313,0.409
C002630,40,central,796.5,0.452,0.831,0.94
C002631,42,north,425.6,0.648,0.379,0.906
C002632,29,north,342.1,0.597,0.14,0.212
C002633,40,south,843.0,0.7,0.45,0.585
C002634,41,west,891.9,0.625,0.386,0.684
C002635,55,east,351.2,0.648,0.116,0.533
C002636,55,central,522.5,0.427,0.411,0.748
C002637,37,central,222.8,0.723,0.285,0.833
C002638,38,north,268.8,0.823,0.51,0.617
C002639,49,west,495.6,0.643,0.55,0.942
C002640,34,south,468.8,0.642,0.532,0.779
C002641,48,west,257.5,0.777,0.19,0.424
C002642,40,central,299.4,0.829,0.487,0.44
C002643,29,south,242.8,0.751,0.521,0.876
C002644,30,north,604.4,0.643,0.554,0.461
C002645,58,east,141.3,0.718,0.268,0.342
C002646,39,central,250.7,1.0,0.129,0.509
C002647,61,central,150.4,0.811,0.375,0.474
C002648,35,north,591.5,0.61,0.758,0.546
C002649,44,north,156.0,0.931,0.272,0.259
C002650,70,south,468.8,0.564,0.355,0.572
C002651,28,north,1230.2,0.434,0.613,0.553
C002652,18,north,1255.5,0.428,0.578,1.0
C002653,56,central,155.7,0.709,0.17,0.499
C002654,31,south,550.2,0.66,0.573,0.866
C002655,41,central,254.1,0.501,0.364,0.669
C002656,34,south,224.8,1.0,0.448,0.855
C002657,44,east,429.7,0.762,0.482,0.636
C002658,30,central,961.2,0.578,0.458,0.667
C002659,39,east,659.2,0.297,0.437,0.776
C002660,46,east,299.5,0.597,0.27,1.0
C002661,29,central,702.2,0.754,0.497,0.573
C002662,33,south,119.7,1.0,0.44,0.758
C002663,37,central,292.8,0.899,0.643,0.57
C002664,24,north,280.6,0.884,0.467,0.763
C002665,36,central,482.1,0.699,0.467,0.586
C002666,42,west,407.3,0.527,0.212,0.104
C002667,36,south,422.6,0.796,0.456,0.538
C002668,38,central,414.2,0.486,0.301,0.764
C002669,41,east,466.2,0.445,0.688,0.39
C002670,33,south,636.1,0.374,0.264,0.783
C002671,49,south,503.1,0.758,0.516,0.524
C002672,58,south,387.8,0.655,0.275,0.386
C002673,35,central,585.4,0.597,0.487,0.766
C002674,47,south,755.1,0.528,0.639,0.637
C002675,38,north,329.5,0.528,0.527,0.648
C002676,45,east,443.9,0.536,0.424,0.718
C002677,60,central,923.7,0.397,0.694,0.451
C002678,47,central,237.4,0.551,0.209,0.172
C002679,20,central,1358.4,0.338,0.694,0.614
C002680,46,north,206.0,0.628,0.43,0.147
C002681,56,east,373.9,0.758,0.449,0.569
C002682,38,south,260.1,0.843,0.247,0.743
C002683,53,south,1709.5,0.173,0.661,0.647
C002684,33,north,340.1,0.646,0.532,0.697
C002685,23,west,340.6,0.968,0.216,0.863
C002686,43,north,368.3,0.527,0.254,0.214
C002687,20,west,487.2,0.682,0.542,0.668
C002688,38,east,377.7,0.685,0.335,0.281
C002689,56,north,424.7,0.81,0.206,0.366
C002690,18,north,55.4,1.0,0.22,1.0
C002691,26,central,476.0,0.558,0.282,0.867
C002692,29,south,464.9,0.638,0.412,0.759
C002693,40,central,857.8,0.517,0.472,0.514
C002694,37,west,1008.9,0.459,0.553,0.372
C002695,58,east,411.0,0.454,0.285,0.461
C002696,52,east,750.7,0.718,0.645,0.688
C002697,47,west,237.5,0.922,0.325,0.583
C002698,43,east,729.0,0.381,0.68,0.212
C002699,46,south,326.3,0.653,0.28,0.529
C002700,31,south,226.0,0.738,0.618,0.23
C002701,51,central,411.5,0.479,0.132,0.634
C002702,28,east,1065.8,0.182,0.371,0.495
C002703,51,west,512.8,0.507,0.725,0.228
C002704,55,east,1129.0,0.397,0.691,0.609
C002705,44,north,293.5,0.503,0.402,0.634
C002706,39,south,862.6,0.531,0.631,0.603
C002707,46,west,311.0,0.882,0.448,0.946
C002708,18,south,526.6,0.729,0.512,0.831
C002709,45,north,523.9,0.585,0.321,0.386
C002710,40,central,684.1,0.274,0.642,0.654
C002711,40,central,534.7,0.707,0.569,0.493
C002712,49,west,295.2,0.74,0.566,0.74
C002713,40,central,780.1,0.588,0.811,0.606
C002714,27,east,1300.1,0.712,0.698,0.717
C002715,39,south,324.1,0.576,0.186,0.269
C002716,42,central,152.9,0.419,0.486,0.548
C002717,42,central,620.7,0.412,0.347,0.525
C002718,43,central,377.1,0.742,0.451,0.324
C002719,53,west,425.2,0.649,0.386,0.415
C002720,28,central,642.2,0.381,0.442,0.721
C002721,43,south,349.8,0.472,0.5,0.528
C002722,56,north,391.5,0.609,0.445,0.156
C002723,20,north,433.2,0.455,0.505,0.635
C002724,43,south,1111.1,0.532,0.494,0.435
C002725,34,west,468.4,0.564,0.418,0.631
C002726,37,west,219.2,0.684,0.177,0.588
C002727,30,central,224.5,0.659,0.267,0.538
C002728,39,south,500.1,0.652,0.439,0.467
C002729,63,east,233.6,0.772,0.581,0.402
C002730,26,east,180.2,0.847,0.214,0.841
C002731,27,west,673.5,0.581,0.198,0.697
C002732,25,south,693.6,0.537,0.732,0.94
C002733,62,west,368.8,0.519,0.463,0.623
C002734,35,west,548.6,0.485,0.456,0.884
C002735,41,south,515.0,0.548,0.397,0.817
C002736,36,south,660.3,0.867,0.37,0.891
C002737,30,central,661.2,0.355,0.804,0.389
C002738,38,north,96.3,0.879,0.135,0.693
C002739,70,south,398.2,0.673,0.151,0.584
C002740,58,west,627.6,0.522,0.552,0.704
C002741,31,north,359.6,0.84,0.572,0.459
C002742,49,south,470.1,0.579,0.468,0.618
C002743,31,south,721.7,0.504,0.395,0.628
C002744,20,west,482.9,0.742,0.301,1.0
C002745,53,south,1136.8,0.72,0.484,0.182
C002746,55,east,904.5,0.706,0.804,0.291
C002747,54,east,428.4,0.623,0.415,0.09
C002748,35,east,408.5,0.646,0.165,0.614
C002749,39,east,83.2,0.979,0.156,1.0
C002750,50,south,378.2,0.691,0.422,0.471
C002751,46,central,204.2,0.665,0.211,0.528
C002752,36,south,525.3,0.744,0.314,0.688
C002753,22,east,504.2,0.642,0.299,0.653
C002754,42,east,698.4,0.54,0.687,0.609
C002755,54,north,1063.4,0.272,0.645,0.53
C002756,27,south,452.8,0.642,0.509,0.472
C002757,49,east,1807.1,0.072,0.751,0.468
C002758,45,west,528.8,0.515,0.517,0.663
C002759,50,south,209.6,0.702,0.213,0.666
C002760,51,south,328.3,0.74,0.342,0.733
C002761,33,east,367.8,0.956,0.57,0.666
C002762,22,east,656.2,0.644,0.723,0.747
C002763,35,south,260.6,0.961,0.143,0.735
C002764,52,west,384.7,0.762,0.373,0.347
C002765,34,north,417.6,0.818,0.547,0.465
C002766,33,central,351.6,0.962,0.669,0.574
C002767,19,west,748.5,0.423,0.805,0.442
C002768,62,west,675.9,0.433,0.398,0.477
C002769,51,east,926.3,0.59,0.771,0.683
C002770,50,east,377.1,0.669,0.409,0.338
C002771,53,east,,0.519,0.741,0.546
C002772,48,east,202.9,0.756,0.395,0.368
C002773,38,west,200.0,0.707,0.084,0.361
C002774,39,west,222.1,1.0,0.377,0.968
C002775,36,central,462.5,0.464,0.592,0.378
C002776,73,central,946.4,0.588,0.581,0.063
C002777,48,east,320.5,0.781,0.331,0.537
C002778,35,north,345.6,0.45,0.147,0.639
C002779,47,south,404.1,0.531,0.517,0.634
C002780,29,central,648.7,0.462,0.54,1.0
C002781,59,central,345.4,0.772,0.245,0.262
C002782,33,north,334.0,0.639,0.327,0.483
C002783,47,east,205.2,0.778,0.302,0.823
C002784,54,north,326.4,0.48,0.288,0.64
C002785,46,central,932.3,0.837,0.582,0.668
C002786,42,west,485.8,0.63,0.189,0.418
C002787,41,west,295.1,0.793,0.554,0.768
C002788,40,west,965.8,0.4,0.591,0.711
C002789,34,east,323.8,0.602,0.205,0.63
C002790,36,west,1078.4,0.746,0.242,0.461
C002791,59,north,1067.8,0.174,0.763,0.438
C002792,40,south,475.7,0.665,0.531,0.88
C002793,32,south,187.2,0.628,0.292,0.387
C002794,35,south,1817.0,0.294,0.844,0.425
C002795,54,east,580.3,0.488,0.616,0.326
C002796,49,central,378.8,0.521,0.431,0.405
C002797,48,south,816.4,0.52,0.517,0.491
C002798,38,north,701.1,0.16,0.462,0.756
C002799,48,east,1010.1,0.425,0.661,0.586
C002800,33,west,309.1,0.696,0.57,0.611
C002801,38,east,556.9,0.388,0.463,0.619
C002802,53,north,225.8,0.999,0.519,0.584
C002803,51,north,686.1,0.461,0.576,0.137
C002804,29,north,453.7,0.597,0.495,0.841
C002805,31,west,544.5,0.507,0.835,0.448
C002806,42,west,421.3,0.635,0.671,0.447
C002807,62,east,395.7,0.856,0.662,0.464
C002808,18,south,273.2,1.0,0.216,0.689
C002809,44,east,739.1,0.647,0.864,0.619
C002810,24,east,1124.4,0.614,0.607,0.69
C002811,33,east,329.4,0.954,0.339,0.541
C002812,37,south,641.2,0.601,0.183,0.877
C002813,36,central,596.2,0.813,0.541,0.72
C002814,35,west,462.2,0.748,0.279,0.645
C002815,41,north,184.1,0.834,0.318,0.682
C002816,35,east,210.7,0.838,0.11,0.444
C002817,23,north,287.9,0.45,0.616,1.0
C002818,50,central,127.5,0.93,0.266,0.262
C002819,50,north,1070.7,0.229,0.951,0.503
C002820,51,central,573.6,0.342,0.331,0.416
C002821,23,west,451.8,0.662,0.669,0.604
C002822,45,west,123.6,0.725,0.0,0.424
C002823,49,central,,0.847,0.253,0.333
C002824,29,north,459.4,0.651,0.345,0.865
C002825,41,south,1500.5,0.421,0.609,0.302
C002826,40,north,302.5,0.578,0.279,0.747
C002827,63,central,772.4,0.661,0.407,0.519
C002828,64,west,344.9,0.674,0.194,0.306
C002829,21,north,475.5,0.689,0.381,0.79
C002830,71,central,953.4,0.305,0.603,0.301
C002831,30,north,373.8,0.644,0.573,0.4
C002832,53,north,304.0,0.877,0.402,0.241
C002833,53,south,1077.1,0.605,0.785,0.59
C002834,29,west,472.7,0.505,0.224,0.748
C002835,47,central,885.3,0.417,0.506,0.549
C002836,40,west,304.9,0.564,0.465,0.472
C002837,48,west,1069.8,0.363,0.66,0.456
C002838,44,east,542.1,0.387,0.344,0.457
C002839,55,north,597.1,0.557,0.633,0.096
C002840,42,central,497.8,0.709,0.376,0.548
C002841,39,north,339.7,0.573,0.263,0.661
C002842,54,west,459.5,0.616,0.513,0.466
C002843,48,east,352.7,0.65,0.388,0.848
C002844,50,east,818.1,0.673,0.477,0.279
C002845,33,west,407.2,0.562,0.332,0.467
C002846,28,south,187.4,0.723,0.1,0.661
C002847,34,south,167.9,0.704,0.179,0.641
C002848,34,central,163.2,0.666,0.398,0.212
C002849,50,east,666.5,0.635,0.551,0.601
C002850,53,west,230.5,0.748,0.446,0.509
C002851,39,north,550.7,0.602,0.554,0.133
C002852,58,south,499.3,0.805,0.365,0.401
C002853,57,east,442.5,0.837,0.185,0.269
C002854,44,west,598.4,0.33,0.354,0.431
C002855,31,north,505.8,0.708,0.359,0.345
C002856,60,central,90.5,0.989,0.003,0.493
C002857,40,central,378.8,0.599,0.549,0.902
C002858,43,central,593.6,0.628,0.637,0.582
C002859,37,north,1230.8,0.174,0.969,0.139
C002860,30,central,1265.3,0.647,0.528,0.677
C002861,23,east,203.0,0.871,0.516,0.63
C002862,49,east,372.9,0.542,0.637,0.267
C002863,32,east,179.7,0.73,0.218,0.677
C002864,78,east,1145.0,0.192,0.694,0.46
C002865,28,west,844.7,0.461,0.748,0.5
C002866,26,east,567.7,0.515,0.473,0.319
C002867,47,east,508.2,0.411,0.44,0.099
C002868,59,south,1053.2,0.581,0.512,0.284
C002869,42,central,951.5,0.676,0.232,0.505
C002870,48,south,921.5,0.487,0.59,0.391
C002871,19,west,605.0,0.529,0.389,0.56
C002872,33,north,373.0,0.737,0.237,0.713
C002873,28,central,728.9,0.535,0.596,0.727
C002874,18,north,750.6,0.37,0.32,0.744
C002875,42,east,410.3,0.555,0.538,0.699
C002876,18,north,372.6,0.627,0.471,0.573
C002877,25,south,908.0,0.531,0.516,0.436
C002878,35,east,1248.5,0.431,0.63,0.481
C002879,31,south,293.4,0.751,0.172,0.495
C002880,46,east,392.8,0.433,0.521,0.098
C002881,45,west,567.8,0.687,0.51,0.406
C002882,52,west,616.0,0.572,0.538,0.687
C002883,50,north,336.2,1.0,0.453,0.64
C002884,55,west,1424.2,0.346,0.57,0.55
C002885,41,south,592.6,0.628,0.263,0.569
C002886,45,west,632.7,0.99,0.648,0.805
C002887,47,north,1321.5,0.448,0.755,0.289
C002888,43,south,351.4,0.673,0.306,0.336
C002889,36,east,436.2,0.492,0.491,0.803
C002890,37,north,216.9,1.0,0.479,0.577
C002891,31,north,414.8,0.477,0.59,0.479
C002892,46,west,188.3,0.872,0.177,0.618
C002893,40,east,720.5,0.469,0.307,0.462
C002894,33,south,591.8,0.551,0.293,0.431
C002895,33,east,389.5,0.449,0.36,0.426
C002896,26,south,433.1,0.843,0.648,0.712
C002897,53,east,726.4,0.497,0.422,0.5
C002898,42,west,232.7,0.584,0.215,0.839
C002899,31,south,519.9,0.793,0.372,0.555
C002900,51,east,699.9,0.47,0.444,0.412
